Student_ID,Age,Gender,Year_of_Study,Academic_Stress,Social_Support,Financial_Status,Work_Life_Balance,Mental_Health,Healthy_Life_Expectancy,Generosity,Freedom_to_Make_Life_Choices,Ladder_Score_in_Dystopia,Academic_Year,Sports_Engagement,Average_Sleep_Hours,Social_Relationships,Stress_Relief_Activities,Depression,Anxiety,Isolation,Happiness_Level
1009,24,Male,2,1.0,6.268441940576883,4.9626665607575795,7.538063310884551,8.584151877504983,8,6,5.867267356457894,5,1,5.110416017984666,7.242462971722711,7.030044623236521,4,3.0263943972680662,1.0,2.4614062587717966,5.3966616534966745
1010,27,Female,2,6.752911291005871,8.611499507155365,7.706403090103109,4.94522187672076,8.182437484954006,6,9,5.845093985467454,5,3,3.1403041032146986,7.3237550672314935,8.11011754855793,9,3.193523193673643,3.5895285839507487,3.9762580709184556,4.325771338446643
1011,24,Male,1,1.8770135551162812,7.744600176600912,6.058861183355105,5.98978673594555,8.37111574633605,10,10,9.105658640397685,6,2,1.0,5.509507134263107,6.69671449691857,8,2.272661298387569,3.814238600868317,2.2613145076480454,7.052760233069789
1012,39,Female,3,8.006839656857998,10.0,7.033288891871934,6.797527528849629,5.519430731595527,6,2,2.773321196501073,8,3,7.699092627667486,8.158565492822323,5.5944134853008,3,2.2958693705676594,5.445278503857937,1.912357435397232,4.1120204212796665
1013,37,Other,3,4.3397598120671,8.77019226061229,4.03734812696507,7.570370164620752,9.42380873518347,8,7,5.8802009513714735,5,1,6.440448033810815,7.825224419181626,6.551524003942238,8,4.00398686134867,3.249755316915133,4.575340306870811,5.218775435102436
1014,22,Male,1,4.576666036137646,8.716439602839909,3.190366112144986,2.4446380752595975,5.552660049720424,10,4,2.754571899308309,3,2,6.041953746983543,7.481901632040339,9.12226020468889,2,5.88140538394259,3.8159550898371206,3.2924045175224395,3.9211260899269975
1015,31,Female,2,3.7445321878309885,4.9181971743162975,6.214415924080267,7.42949129977789,7.319236598004953,10,2,1.2403714351392763,6,3,3.78535390905817,8.356728490712122,9.527596517999775,3,1.0,5.364197489330566,4.5515452957100795,4.233774859085699
1016,36,Female,2,4.4239222521558474,8.145790527450133,5.362307289010538,5.532551884296549,6.984471565138395,5,3,4.531520104616716,2,1,5.855353542019859,7.452289992570918,3.9701107390865875,5,7.774992645748543,1.4458725939412016,3.305175283851254,3.311946554095933
1017,23,Female,2,7.837062690296073,6.920339797454634,7.2528693449078885,7.414915421728762,6.73918926952812,5,6,6.824327693007006,8,1,3.591279351558237,7.448580879251847,8.636541863787215,10,4.385255018290893,4.582411099705666,4.018974852658922,4.4383541959220825
1018,28,Male,1,1.0,6.173527294692626,5.8401830946749005,7.553863384709658,9.007888207443411,5,10,4.404438547851618,8,3,5.4097146004353815,8.557679271822241,7.375221574053034,10,3.871010281541201,1.0,5.796650421420225,4.8063988051295565
1019,36,Male,2,7.5539307721763755,7.252023010798792,6.41015067846926,9.215830122238316,5.942334219751059,9,9,6.791530303050247,3,3,3.158833548327045,8.101219580727708,8.385974018680225,8,1.0,3.1283876769136745,2.675788279485165,5.551439832775122
1020,22,Male,1,5.676046962203416,8.417817301917225,2.753234940117513,8.706907295242406,4.975592116432108,7,8,6.212952609009655,8,2,8.032576901112028,6.158492541088469,6.174267609598556,1,1.5761941441203016,2.5253030435890924,2.1928516237096325,6.325773981782253
1021,31,Other,1,2.585956704285569,7.751247386506318,9.776873879228514,8.693143325220593,7.029993229309629,5,10,5.721868803061584,9,3,1.8595266918363107,7.633195178671915,4.347604735747771,4,4.222573621479033,1.5557990658428775,3.859551668170762,5.394664651720443
1022,25,Other,3,2.8493752139015243,5.68228929798691,5.671516029935936,8.887340638332477,6.40025989857021,7,9,8.529927119543316,5,2,7.464567659021663,6.335732135041418,7.876733182971193,1,3.5017235187447024,4.944786418849477,1.0,6.74537191575348
1023,36,Male,2,8.352786054416406,8.11368837038893,7.395173940678398,6.582757969631892,10.0,7,4,4.8079269003049365,5,3,5.077831656034661,7.504154550950278,5.588534108075924,1,1.0,5.057023816669819,4.41773183558883,4.984608889812989
1024,38,Female,1,3.108986240114538,6.043618686886054,4.327816659560747,6.064370174073679,8.014761214659963,6,4,6.761310842720555,6,1,4.021066009316018,7.476613507019814,4.917561352772721,5,1.2758059125104155,5.138054790739654,1.2757685431509838,5.1667942803775695
1025,37,Other,2,2.6932989788080812,7.32502467844643,6.616019804434682,7.745634166356669,6.385989137172063,8,9,2.393826476509755,7,1,5.334005843391477,5.616532687544014,5.0223979262898,6,1.520595352941361,3.759481300683964,6.351810286722353,5.429092999287654
1026,26,Male,2,7.274629084729458,6.544974898784298,3.3943104729505094,7.464161902866045,5.4158326462193696,9,8,6.197558875102118,3,1,6.466696014356362,6.878154388688965,7.901370673623002,1,1.349603735693345,1.0,4.579496405876944,4.561916427963644
1027,34,Female,3,5.677105752571828,6.671700622396561,6.904135676519342,5.38186752652348,4.179567384146823,7,2,5.485567926310609,5,1,7.733493473388794,7.265257023580403,7.209178699043796,6,3.5429223740021736,2.342049505702527,4.832176944302461,3.6183467355143923
1028,34,Other,2,3.124148846927202,8.149364462560765,5.288051831228334,6.809646817616536,5.4621713713938504,9,8,3.6355071960232,1,2,5.626286046267064,6.563709809005843,8.17369903281201,5,1.0,5.011761004647321,4.879372809819502,4.882321526756091
1029,25,Female,3,5.433249950809238,5.439709420276153,6.058381007871135,5.929807066430811,7.172412657638698,6,1,6.796997557456812,10,1,3.218607829475445,7.31470994239076,8.003612881744548,4,4.557946582902874,4.985377016251933,2.081597932389493,3.0846485720996455
1030,33,Female,1,2.9484946327194455,9.9177926114154,7.395948060260195,4.292134183079888,9.140992977392154,5,9,4.522097952196252,5,2,5.111260247531577,7.805897777001069,6.368599653124351,10,1.0,5.393389565588838,2.4798174181499886,5.094248078115832
1031,22,Female,2,7.20164279684521,4.268370896058256,3.5349193775594396,8.5809214827527,8.68253371358188,10,9,9.46436915435513,4,2,8.633586473324746,6.9694069357692445,6.894289639183817,5,4.952375275774395,3.6281820624010677,1.0,4.907942101772228
1032,29,Female,1,7.122741929746267,6.103498475117714,4.631016538774406,6.110398485060179,7.343642247469569,7,8,1.132366989310147,1,2,7.695356171025248,7.224599476708259,6.23284370682619,8,9.11941254216931,2.6361454729406297,5.989036295833775,3.215109831609263
1033,24,Other,2,6.064012397643886,7.5553178349126116,6.9146485621735305,10.0,6.515248501446273,8,5,6.496517083523367,7,3,6.8175269562487175,8.383424078555976,6.684508340701764,9,4.557505571505689,1.0,1.0,6.618702386429935
1034,23,Other,1,5.723322122494033,7.8764712496529645,10.0,2.7490154596003347,7.403218534618231,10,5,6.085394548916888,1,2,6.591374040244773,7.473196583225226,5.549117893028401,2,1.9121339048990693,4.725294568890522,2.970340083181379,5.405741212684559
1035,22,Other,2,8.522376249734748,6.849286419142443,5.723835330677036,4.886442454313268,6.222043003773136,6,3,5.438272488850072,8,3,6.398900181213084,7.200824289674474,7.585726440811502,6,1.9995343672513044,2.8017091482289014,5.450081286769375,3.6003220575022685
1036,31,Male,2,4.999372654776451,6.913913945497686,7.182272235847865,6.065277673381743,9.577545993645813,9,5,4.941528598953976,10,2,7.31750966901974,6.041920620358639,8.612681123472635,3,1.0,1.0,6.068490105844545,5.466958613643548
1037,25,Other,2,2.6362517491583977,7.615825127991425,5.7860570602830395,8.274762195257829,6.71621472808738,5,4,6.137256399865511,2,3,4.08674242855619,7.671026011388848,5.775080455268521,2,5.156773535412212,4.525456090749294,2.4983149021880307,4.827315599239135
1038,31,Female,2,5.898947825664614,6.65339578381348,9.884491189512598,6.79893874520437,6.87049321262991,9,1,8.124382615254383,10,3,2.2898278684499878,7.330149949391939,8.921904468102014,1,3.3260418264655516,5.839106919295771,1.0,4.853583270562123
1039,22,Other,2,9.172094099074227,9.089771886902358,2.505556666069489,6.620945508361503,3.676266362468998,8,9,2.6556289818477357,5,1,5.138007001474123,8.283739433701408,7.170282244716913,4,1.0,4.734540291300039,3.4621454603910746,4.945047153975369
1040,25,Female,2,2.9704810136282958,8.259023671347403,6.189242089338716,3.745472414891706,6.706847730215854,7,10,4.388026206379633,6,2,3.364836826444618,7.046878543303311,7.3616184646087195,8,1.0,4.349845068885747,3.6662706836366796,4.6028233097304945
1041,28,Male,2,4.277074466612029,8.309236526508451,2.748911932875878,3.6861172055410574,8.254726206947412,8,4,3.899365731355719,9,3,2.889958489245631,5.183733499866005,4.450855720588723,3,1.0,4.866808609043099,3.847901485865037,2.9823042257913666
1042,33,Female,2,5.8328920762029055,5.5507649149443745,1.0,6.64500932057981,5.398416134442182,9,3,3.805415460554613,7,1,3.5594428468241364,5.299879131171738,4.289106535651399,5,4.524870934398341,1.0,2.388882863478276,2.6274761441417245
1043,25,Female,2,4.892190301988522,6.880917363391446,6.594924106235633,3.271788012363283,5.873919498260781,9,6,6.685498010870852,6,2,9.970627849067373,7.735680763759733,7.216174544169523,10,1.0,6.442322489368227,2.723877090080785,5.487030519425385
1044,29,Female,1,3.035392839245371,6.549301076918945,6.278995592294918,4.936244499421343,8.189066526600497,10,1,7.178674569467698,5,1,5.272249268151688,6.429806402301847,8.184598186948012,5,4.667743982859343,1.416526187719072,1.6119111139701285,4.5888212938464426
1045,35,Male,3,7.243715712460942,5.491597936465801,5.430326124515597,7.001834658171715,4.78501416472292,8,5,8.130205737464074,6,3,5.723815672721976,7.436767751110497,5.992929334532572,5,1.8835935934608072,1.592012375254795,3.3174311935005374,4.427463075179987
1046,29,Other,2,9.640081444034518,7.54024627591865,5.787611819920493,4.035351455446448,8.586701511312878,8,7,7.210195665259169,4,1,2.555274385991492,7.114232644502356,9.505140850874634,9,4.584992274728938,2.057794873973654,4.603583268261666,4.199199856992521
1047,24,Other,3,5.392262918047814,6.193531363330275,10.0,9.210711924723613,6.201784164740347,8,2,7.372283848483533,1,1,1.3124940824147404,6.833160332306079,8.102403961381473,8,2.485276022181023,2.2864707076186805,3.5264997479261053,4.994352390187524
1048,22,Male,2,3.1918634205279997,7.983105744775355,5.483649723937131,8.44787268847578,6.417147669263196,5,10,3.1763835585173545,9,2,3.3618947137623882,6.903638714411777,5.637488122438022,8,4.899680544469979,6.0008154603906,2.9120754449918587,4.962734121775976
1049,34,Female,2,1.90207894989305,5.394712655658502,7.02024872250015,2.8571600033233993,5.314182392311609,9,9,8.967126483251917,5,3,7.876391170417497,6.1346104949547735,7.0462730005802605,1,1.4156967533453528,4.0876663334860615,5.2476128434836244,5.872381136535072
1050,22,Other,1,5.515951962442362,9.578560919262731,4.701270360772238,4.1352575136360255,7.567069390641825,6,6,5.580484938490979,8,2,5.6685509321530425,6.984222311100329,10.0,1,1.5307810623702371,1.6429916524491475,3.513043145996827,5.165174757664515
1051,34,Male,1,7.207754686632516,5.655501012111907,6.590465150081206,1.4284455110101,10.0,5,2,8.06599215819278,7,2,6.197190182888784,6.415506567205601,5.136153995800441,2,2.0893330220274686,1.9456950848152221,3.0620045458815537,3.533512600139395
1052,27,Other,3,5.950335492990764,7.328953505800654,5.523532649888765,4.434817274903733,8.172245859190948,5,8,3.2476659671641315,8,1,6.477132078404123,6.627743479874296,7.792404908372658,8,4.667516946833391,7.988739415106462,3.1553324458840586,4.4394201414905945
1053,37,Male,1,4.995192318162292,8.1877889655821,5.17896303454054,7.532776953144799,5.7035721070891965,5,8,5.517160328963551,1,3,3.8173012404034443,6.676350955290839,6.515883170914987,10,1.0,3.706070652221799,1.0,5.927835740612853
1054,33,Female,1,3.8214566964213876,6.144039354699831,9.63779706440065,5.172210115450286,8.703430878237214,10,1,7.886031817135475,9,2,7.775931167946736,6.773306730101281,8.060344436377768,1,1.846816735201817,2.1363514391028104,1.0,6.526244321863997
1055,39,Other,3,2.8156727345638206,8.278702965149426,8.354369926368678,6.921594487231935,6.524980681098626,6,1,6.055848885358952,1,3,3.7343848015556356,7.922173456507086,8.900910469477573,4,2.5001186749081703,1.0,2.7515315092846233,6.724289370830704
1056,25,Male,1,6.669502652649764,5.156224603299376,6.273493294798461,2.9553313634365117,9.061727472141339,8,1,4.492060229419183,3,2,7.812464718525106,6.870209170795307,6.420644366932949,9,3.7981303745888004,1.0,1.525167444170757,3.4443516082301278
1057,32,Other,2,6.8275432427711715,9.178176548773841,1.3915761281120664,7.595950509163811,8.210014603246545,10,4,8.619626670384248,8,1,5.884604312270682,8.023702336590098,8.678368407560761,2,2.2075696854444757,1.0,2.9095109271378927,6.390617683842427
1058,26,Other,3,1.9085404266185337,7.021223897448637,5.277981553494861,4.8897815441433,2.5852876517924006,9,4,3.657171215812022,1,2,1.4219096915073557,8.537854951326482,10.0,3,4.155261450691948,3.1916757559308495,4.71341663002906,4.67357416527125
1059,26,Other,3,8.179677956361367,6.10538288804668,10.0,6.024339364565811,5.493880550567459,7,8,5.959146515505977,1,2,3.5039810267989298,7.854944651056149,7.099412106016352,6,1.5043630061625561,5.218827964298336,4.411461215367832,5.397894796613219
1060,29,Other,2,6.148142441788003,6.551227341358849,5.538676666720583,5.814250997213895,8.416577834253085,10,1,7.280341421765291,6,2,1.4301229342557908,7.534468535068511,8.177333031241279,10,4.978019448968194,4.232148890183478,3.785101169030493,3.422831534991085
1061,34,Male,1,7.7991892902915865,8.21337890408908,8.206435144107317,3.4569029582154323,7.227485908217527,7,10,10.0,5,3,7.326564265588417,7.32683220948352,6.114338844695087,3,4.513025840572776,5.348122092843149,4.689495997273063,5.512721721963873
1062,39,Female,3,2.31574450302977,6.123317062224343,8.883884803905202,3.6938313365204354,5.464366078438224,9,3,5.083288814508588,6,1,4.950529158395198,7.86535870905007,7.028888963546819,4,1.854278053857112,4.1315491363831285,5.060656771682689,3.9286435947876654
1063,32,Male,3,2.268351689169122,5.8759634658658335,6.43792783171195,7.935588938006852,6.049615726759281,6,1,5.447097492680326,3,3,1.0,7.089360738596239,6.7349873609376365,9,4.4411877857527085,1.0,4.988339197127862,3.9657369056699836
1064,26,Male,2,4.702061380465406,6.667695103624393,4.316356736263695,6.797984315003391,4.140645069865929,7,9,5.11061773329905,10,2,5.751493763439317,7.984569845957198,8.195403888487894,9,1.0,3.849712154764639,4.939008466794834,5.267580716847876
1065,26,Male,2,6.005568853790388,5.234556830845047,1.1293753364342232,8.100098083106854,6.867440068710406,5,10,6.4769403178290945,10,1,3.9256714752233597,7.614105805289684,8.807013903635388,10,3.3235282404812225,3.935246008862939,1.0,4.802464003537853
1066,32,Female,1,8.592721645853928,9.730815861912724,7.368326417217909,6.6493164710050365,10.0,10,9,7.175856535995729,6,3,2.0323882899333534,6.640159539219612,6.835517726323811,5,1.420636727497643,2.7598030941833986,1.0,5.104584442639141
1067,24,Other,3,6.4121578276302635,6.150408113177916,4.370487994352904,6.285981269618433,8.207400086098488,7,7,8.186626757336638,2,2,8.355931673937395,7.895850880102806,9.300434268599385,7,3.6266286095302767,2.3880487714367007,1.4395448346699706,4.899631252263635
1068,23,Other,1,4.514637446375933,8.247425179270605,6.352300903775384,2.547978762666467,10.0,9,8,7.51209555196162,8,1,5.214571732193157,7.0914800059775684,9.295071162342444,9,2.660364932491949,2.703464955429232,2.0864182371021878,5.259310634359581
1069,25,Other,1,2.9472615846682158,7.314205125471659,3.5003593208212718,5.4592666064776605,8.32359563468497,5,1,5.005251700699423,6,1,4.413137195373375,6.893867992387684,8.27028061476985,8,1.48180256825475,1.0,4.857197042093824,3.8542692556754177
1070,24,Female,2,7.4600011454383,5.523198924277048,5.469524919059595,5.945231359192512,8.541219015029037,7,5,7.6267420452588475,4,2,4.201150438027966,6.523800839601013,6.225960202417408,7,1.0,1.0,2.8070285507464114,4.259321397692172
1071,25,Other,3,3.0705891484985703,6.991067936180906,6.067438109802106,9.906214396545149,9.961118031617536,9,2,6.183091288089456,4,1,1.9734410616844555,7.1660188478745726,6.082256774890146,8,2.5676819524405494,8.083530699741758,2.0403647719373055,4.752782371067905
1072,24,Female,3,8.256937109544644,8.176004168966122,6.537187162088596,7.373913264197355,7.5658948890133395,6,1,7.490504457636408,7,1,2.390902200831781,7.996462615412984,5.781427967964942,5,5.386079094406973,1.0,3.327067412205643,4.830409003744683
1073,22,Other,3,4.431230700786982,6.71760799737054,3.7703556252951715,9.072122363419057,6.719159017739679,9,3,7.604734865791762,3,3,7.569833569750166,7.888940005593037,8.423749105357242,5,3.568461320486705,1.0,4.0716620343232846,5.470277330622083
1074,22,Other,2,8.181164145235702,8.789669418776542,8.393821897522704,7.195075411789457,8.548986274933018,6,7,9.260251492019654,3,1,4.052234260428562,7.353393797458957,5.182347688765954,5,1.0,1.5593329393442885,4.551495684852878,6.460196246637761
1075,39,Male,2,6.357862580118557,8.532273089172795,4.806210430536058,4.5773935461010415,9.180760355682828,5,1,5.290818734994037,6,3,5.044135401873727,7.599643640725035,8.01525648116651,1,2.532843909955787,3.918256926746571,2.17394860856911,4.1039713806213305
